"text_description","kbli_code","kbli_label","kbji_code","kbji_label"
"menyadap karet.getah karet.perkebunan milik keluarga.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.getah karet.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.getah karet.perkebunan milik sendiri dan pekerja keluarga tidak di bayar.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menjual sembako di warung.kebutuhan dapur dan kebutuhan rumah tangga.warung sembako milik saudara.","47599","PERDAGANGAN ECERAN PERALATAN DAN PERLENGKAPAN RUMAH TANGGA LAINNYA YTDL","5223","ASISTEN PENJUALAN TOKO"
"menyadap karet.getah karet.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.getah karet.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.getah karet.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berdagang jajanan di pasar.kerupuk, kue kering.berdagang kelilik di pasar milik orang lain.","56109","RESTORAN DAN PENYEDIAAN MAKANAN KELILING LAINNYA","5211","PEDAGANG DI KIOS DAN LOS PASAR"
"menjual ayam potong di pasar.ayam potong.menjual ayam potong milik orang lain.","47814","PERDAGANGAN ECERAN KAKI LIMA DAN LOS PASAR KOMODITI HASIL PETERNAKAN","5211","PEDAGANG DI KIOS DAN LOS PASAR"
"menyadap karet.getah karet.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"buruh mengangkut getah.jasa angkutan getah.jasa angkutan getah milik orang lain.","46693","PERDAGANGAN BESAR KARET DAN PLASTIK DALAM BENTUK DASAR","9333","BURUH ANGKAT BARANG"
"berjualan sembako di pasar.kopi, gula, teh, bawang, mie, makanan ringan, sabun mandi, sabun cuci, sampo.perdagangan sembako keliling di pasar milik sendiri.","47823","PERDAGANGAN ECERAN KAKI LIMA DAN LOS PASAR KOPI, GULA PASIR, GULA MERAH DAN SEJENISNYA","5211","PEDAGANG DI KIOS DAN LOS PASAR"
"operator alat berat di pt sis.jasa angkutan batu bara.operator alat berat di pt sis.","05100","PERTAMBANGAN BATU BARA","8111","PEKERJA TAMBANG DAN PEKERJA PENGGALIAN"
"supir bus kariawan di pt sis.angkutan penumpang.supir bus kariawan di pt sis.","05100","PERTAMBANGAN BATU BARA","8331","PENGEMUDI BUS DAN TREM"
"pns di bpbd damkar.jasa pemerintahan.penyelenggaraan pemerintahan di bidang penanggulangan bencana dan kebakaran.","84234","BADAN NASIONAL PENANGGULANGAN BENCANA DAN PEMADAM KEBAKARAN","4110","TENAGA PERKANTORAN UMUM"
"menyadap karet.karet getah.perkebunan milik keluarga.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.karet getah.perkebunan karet milik keluarga.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"toko bunga ryn florist.karangan bunga milik keluarga.jasa kerajinan.","96990","AKTIVITAS JASA PERORANGAN LAINNYA YTDL","5223","ASISTEN PENJUALAN TOKO"
"memanen buah sawit.buah kelapa sawit.perkebunan buah kelapa sawit milik perusahaan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"menyadap karet.karet getah.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.karet getah.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pns di kantor setda bartim.jasa pemerintahan.pelayanan administratif pemerintahan daerah.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","4110","TENAGA PERKANTORAN UMUM"
"karyawan perusahaan sem.batu bara.perusahaan sem.","05100","PERTAMBANGAN BATU BARA","1212","MANAJER SUMBER DAYA MANUSIA"
"laundry.pakaian, horden.jasa penunjang milik sendiri.","96200","AKTIVITAS PENATU","5169","TENAGA USAHA JASA PERORANGAN YTDL"
"tempat penyewaan tenda.jasa penyewaan.aktivitas penyewaan dan sewa guna.","77291","AKTIVITAS PENYEWAAN DAN SEWA GUNA USAHA TANPA HAK OPSI ALAT PESTA","5169","TENAGA USAHA JASA PERORANGAN YTDL"
"menyadap karet.karet getah.perkebunan milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pns(penyuluhan keluarga berencana).jasa pemerintahan.penyuluhan.","84115","LEMBAGA PEMERINTAH NON KEMENTRIAN DENGAN TUGAS KHUSUS","3253","PEKERJA KESEHATAN MASYARAKAT"
"honorer di rumah sakit.jasa pemerintahan.administrasi.","86101","AKTIVITAS RUMAH SAKIT PEMERINTAH","4110","TENAGA PERKANTORAN UMUM"
"honorer kantor pu.jasa pemerintahan.kantor pu.","84129","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG SOSIAL LAINNYA BUKAN KESEHATAN, PENDIDIKAN, KEAGAMAAN DAN KEBUDAYAAN","4110","TENAGA PERKANTORAN UMUM"
"sopir angkutan batu bara, truck tronton milik keluarga.angkutan batu bara, menggunakan truck tronton milik keluarga.sopir truck tronton.","49432","ANGKUTAN BERMOTOR UNTUK BARANG KHUSUS","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER"
"nelayan, mencari ikan disungai.ikan air tawar.perikanan.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6222","PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR"
"nelayan, mencari ikan di sungai.ikan air tawar.perikanan, di sungai/ air tawar.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6222","PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR"
"menjual ikan hasil tangkapan, ke pasar senin di tamiang layang.ikan air tawar.perikanan di sungai /air tawar.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","5211","PEDAGANG DI KIOS DAN LOS PASAR"
"menjaga, melayani pembelian di kios sembako milik sendiri.melayani pembelian sembako, makanan, minuman dan tembakau.perdagangan eceran makanan, minuman dan tembakau didalam bangunan.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"perdagangan eceran khusus makanan, minuman dan tembakau didalam bangunan.sembako, rokok.perdagangan eceran khusus makanan, minuman dan tembakau didalam bangunan.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"perdagangan eceran khusus makanan, minuman dan tembakau didalam bangunan.sembako, rokok.perdagangan eceran khusus makanan, minuman dan tembakau didalam bangunan.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"admin, di pt mitra tala.rekapitulasi data, pengelolaan dokumen, pengarsipan dokumen, dan kegiatan operasional lainnya.pertambangan batu bara.","05100","PERTAMBANGAN BATU BARA","4415","JURU TATA USAHA PENGARSIPAN DAN PENGGANDAAN"
"membantu menjaga kios sembako, makanan, minuman, tembakau.melayani pembelian sembako, makanan, minuman dan tembakau.perdagangan eceran makanan, minuman dan tembakau didalam bangunan.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"forensik kru, bagian kehutanan ( penjaga hutan) di pt hutan amanah lestari ( hal).menebas lahan, menanam bibit, mengatasi kalau ada kebakaran hutan.lokasi hutan tempat pertambangan batu bara.","02403","JASA REHABILITASI DAN RESTORASI KEHUTANAN SOSIAL","6210","PEKERJA KEHUTANAN DAN YBDI"
"mengasuh anak /baby sitter.mengasuh anak.jasa perorangangan lainnya.","97000","AKTIVITAS RUMAH TANGGA SEBAGAI PEMBERI KERJA DARI PERSONIL DOMESTIK","5311","PEKERJA PERAWATAN ANAK"
"nelayan, menangkap ikan di sungai.ikan.perikanan.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6222","PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR"
"nelayan, mencari ikan di sungai.ikan air tawar.perikanan.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6222","PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR"
"pemilik warung makan, minum.penyediaan makan, minum/warung kopi, mie rebus.penyediaan makan, minum.","56103","KEDAI MAKANAN","5221","PEMILIK TOKO"
"membantu menjaga warung makan, minum.penyediaan makan, minum/warung kopi, mie rebus.penyediaan makan, minum.","56103","KEDAI MAKANAN","5221","PEMILIK TOKO"
"wakar ( penjaga malam), jaga alat , di pelabuhan telang baru , pt sem.penjaga keamanan dimalam hari, menjaga alat- alat milik perusahaan / wakar.pertambangan batu bara.","05100","PERTAMBANGAN BATU BARA","5414","PENJAGA KEAMANAN"
"menjual pulsa isi ulang kartu perdana, pulsa listrik, paket internet.kegiatan penjualan pulsa.aktivitas telekomunikasi lainnya, kegiatan penjualan pulsa.","61999","AKTIVITAS TELEKOMUNIKASI LAINNYA YTDL","5249","PEKERJA PENJUALAN YTDL"
"nelayan, mencari ikan di sungai untuk dijual dan sebagian untuk dikonsumsi sendiri.ikan air tawar.perikanan.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6222","PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR"
"safety man, di tambang batu bara, pt sem.bertanggung jawab melaksanakan tindakan pencegahan sehari-hari dan memastikan kepatuhan pekerja terhadap aturan keselamatan.pertambangan batu bara.","05100","PERTAMBANGAN BATU BARA","8111","PEKERJA TAMBANG DAN PEKERJA PENGGALIAN"
"nelayan, mencari ikan disungai.ikan air tawar.perikanan.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6222","PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR"
"penyediaan makan minum.makanan, minuman, pentol, bakso.penyediaan makanan, minuman.","56103","KEDAI MAKANAN","5221","PEMILIK TOKO"
"penyediaan makan minum.makanan, minuman, pentol, bakso.penyediaan makan minum.","56103","KEDAI MAKANAN","5221","PEMILIK TOKO"
"operator excavator.jasa penggalian batubara.perusahaan batubara.","05100","PERTAMBANGAN BATU BARA","8342","OPERATOR MESIN PENGERUK TANAH DAN YBDI"
"menyadap getah karet latek.getah karet lateks.kebun karet milik orang lain.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menjual aneka gorengan dan minuman.gorengan dan minuman.kedai gorengan.","56104","PENYEDIAAN MAKANAN KELILING/TEMPAT TIDAK TETAP","5212","PEDAGANG MAKANAN KAKI LIMA"
"menjadi terapis pijat di salon khusus pijat refleksi.jasa pijat.pijat untuk kesehatan.","96121","RUMAH PIJAT","3255","TEKNISI DAN ASISTEN FISIOTERAPI"
"menyadap getah karet latek.getah karet latek.kebun karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pemanen sawit di perusahaan kelapa sawit.jasa panen kelapa sawit.perusahaan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"bagian perawatan di perusahaan kelapa sawit.jasa perawatan kebun kelapa sawit.perusahaan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mwmyadap getah karet latek.getah karet lateks.kebun karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mandor bagian panen di perusahaan kelapa sawit.kelapa sawit.perusahaan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","1311","MANAJER PRODUKSI PERTANIAN DAN KEHUTANAN"
"mandor bagian rawat di perusahaan kelapa sawit.kelapa sawit.perusahaan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","1311","MANAJER PRODUKSI PERTANIAN DAN KEHUTANAN"
"guru bidang studi pjok sdn 1 bentot.jasa pendidikan.pendidikan.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"guru agama katholik sdn betang nalong.jasa pendidikan.pemerintahan.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"tenaga honorer bagian penjaga malam di kantor kecamatan patangkep tutui.jasa keamanan.pemerintahan.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","5414","PENJAGA KEAMANAN"
"tenaga honorer bagian penjaga perpustakaan.jasa ketertiban dan kebersihan di perpustakaan.pendidikan sdn 2 bentot.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","4411","JURU TATA USAHA PERPUSTAKAAN"
"staff administrasi di dinas pariwisata kabupaten barito timur.jasa pemerintahan.pemerintahan.","84136","KEGIATAN LEMBAGA PEMERINTAHAN BIDANG PERDAGANGAN DAN PARIWISATA","4110","TENAGA PERKANTORAN UMUM"
"menyadap getah karet latek.getah karet latek.kebun karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"bendahara kantor kesyahbandaran dan otoritas pelabuhan (ksop) di kementerian perhubungan provinsi kalimantan tengah.jasa pemerintahan.pemerintahan.","84137","KEGIATAN LEMBAGA PEMERINTAHAN BIDANG PERHUBUNGAN","1211","MANAJER KEUANGAN"
"kasi pemerintah di kantor kecamatan.jasa pemerintahan.pemerintahan.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","2422","PROFESIONAL KEBIJAKAN ADMINISTRASI"
"guru honorer di sdn 2 ampah.jasa pendidikan.sekolah.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"menyadap karet dikebun milik sendiri.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet dilahan milik sendiri.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani padi di sawah milik sendiri.padi.pertanian padi.","01122","PERTANIAN PADI INBRIDA","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"pengawas lapangan bagian konstruksi perairan pt sacna nusantara di indramayu.jasa kontruksi perairan.konstruksi perairan.","42201","KONSTRUKSI JARINGAN IRIGASI DAN DRAINASE","3123","SUPERVISOR KONSTRUKSI"
"membantu suami bertani padi di sawah.padi.pertanian padi.","01122","PERTANIAN PADI INBRIDA","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"buruh bongkar muat dan angkut kayu balok.jasa angkut kayu balok.jasa perorangan.","96990","AKTIVITAS JASA PERORANGAN LAINNYA YTDL","9622","PEKERJA SERABUTAN"
"pelayan di warung makan nasi kuning.jasa pelayanan.jasa perorangan.","56102","RUMAH/WARUNG MAKAN","5131","PRAMUSAJI"
"petani padi di sawah milik sendiri.padi.pertanian padi di sawah.","01122","PERTANIAN PADI INBRIDA","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"membantu suami bertani padi disawah.padi.pertanian padi.","01122","PERTANIAN PADI INBRIDA","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"menyadap karet dikebun milik orang lain.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","9211","BURUH PERTANIAN"
"petani sayur dikebun milik sendiri.sayur segar.perkebunan sayur sayuran.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"membantu suami menanam sayur dikebun.sayuran segar.perkebunan sayuran.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"buruh pengolah kayu.kayu papan.industri pengolahan kayu papan.","16101","INDUSTRI PENGGERGAJIAN KAYU","8172","OPERATOR MESIN PENGOLAHAN KAYU"
"petani sayuran.sayur mayur.pertanian sayur di kebun milik sendiri.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"pedagang makanan ringan di sekolah sdn batuputih.makanan ringan.perdagangan makanan ringan.","47249","PERDAGANGAN ECERAN MAKANAN LAINNYA","5212","PEDAGANG MAKANAN KAKI LIMA"
"menyadap karet di kebun milik sendiri.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani penamam padi di sawah milik orang lain dengan status bagi hasil.padi.pertanian padi di sawah milik orang lain.","01122","PERTANIAN PADI INBRIDA","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"membantu suami menanam padi di sawah.padi.pertanian padi.","01122","PERTANIAN PADI INBRIDA","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"buruh bongkar muat serta angkut kayu balok.jasa angkut kayu.jasa perorangan.","96990","AKTIVITAS JASA PERORANGAN LAINNYA YTDL","9622","PEKERJA SERABUTAN"
"menjala ikan diwaduk/sungai.ikan segar.penangkapan ikan di air tawar.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6340","NELAYAN, PEMBURU, PENANGKAP DAN PENGUMPUL SUBSISTEN"
"menyadap karet dikebun milik orang lain.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","9211","BURUH PERTANIAN"
"membantu ibu menyadap karet dikebun milik orang lain.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","9211","BURUH PERTANIAN"
"staff kantor desa di netampin.jasa pemerintahan.pelayanan pemerintahan.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","4419","JURU TATA USAHA YTDL"
"membantu ibu bertani sayur dikebun.sayur katuk.perkebunan sayur.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"petani pisang dikebun milik sendiri.buah pisang.perkebunan pisang.","01220","PERTANIAN BUAH-BUAHAN TROPIS DAN SUBTROPIS","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani sayur katuk dikebun milik sendiri.sayur katuk.petani sayuran.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"buruh bongkar muat serta angkut kayu balok.jasa angkut kayu.jasa perorangan.","96990","AKTIVITAS JASA PERORANGAN LAINNYA YTDL","9622","PEKERJA SERABUTAN"
"buruh bongkar muat dan angkut kayu balok.jasa angkut kayu.jasa perorangan.","96990","AKTIVITAS JASA PERORANGAN LAINNYA YTDL","9622","PEKERJA SERABUTAN"
"menyadap karet dikebun milik sendiri.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pekerja bangunan gedung sekolah.jasa konstruksi.pembangunan gedung sekolah di sdn sibung.","41016","KONSTRUKSI GEDUNG PENDIDIKAN","9313","BURUH BANGUNAN"
"petani penanam singkong untuk di jual.singkong.petani singkong milik sendiri.","01135","PERTANIAN ANEKA UMBI PALAWIJA","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"petani penyadap karet.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"penyadap karet.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"penyadap karet.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"penyadap karet milik sendiri.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"penyadap karet milik sendiri.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"supir truck bukan milik sendiri.jasa angkut.supir truk dengan lokasi yang tidak tetap.","49431","ANGKUTAN BERMOTOR UNTUK BARANG UMUM","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER"
"penyadap karet.gerah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"membantu mengambilkan getah karet dari kebun.getah karet dan kebersihan.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"penyadap karet.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pembuat, penjual gorengan dan warung kopi.tahu, tempe, bakwan, pisang goreng, kopi panas dll.kedai minum dan kue milik sendiri.","56304","KEDAI MINUMAN","5212","PEDAGANG MAKANAN KAKI LIMA"
"penyadap karet.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"penyadap karet milik sendiri.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pemukul batu belah sibung ikut orang/ bos tetap.batu belah.penggalian batu belah.","08102","PENGGALIAN BATU KAPUR/GAMPING","8111","PEKERJA TAMBANG DAN PEKERJA PENGGALIAN"
"penyadap karet.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"tukang pukul/belah batu kapur dengan bos tetap0.jasa pukul batu.penggalian batu belah.","08102","PENGGALIAN BATU KAPUR/GAMPING","8111","PEKERJA TAMBANG DAN PEKERJA PENGGALIAN"
"supir truk barang milik sendiri.jasa angkut barang.jasa angkutan barang.","49431","ANGKUTAN BERMOTOR UNTUK BARANG UMUM","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER"
"anggota bpd di desa sibung.jasa pemerintahan.kantor bpd desa sibung.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","1113","KETUA ADAT DAN KEPALA WILAYAH"
"menjahit pakaian tanpa menyediakan kain.pakaian jadi dan lainnya.jasa jahit pakaian dan permak.","14120","PENJAHITAN DAN PEMBUATAN PAKAIAN SESUAI PESANAN","7533","TUKANG JAHIT, PENYULAM, DAN YBDI"
"penyadap karet milik sendiri.getah karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"penjual sayuran matang dan kue basah keliling buatan orang.makanan kue basah, sayuran matang.pedagang makanan keliling.","56104","PENYEDIAAN MAKANAN KELILING/TEMPAT TIDAK TETAP","5249","PEKERJA PENJUALAN YTDL"
"ketua bpd desa sibung.jasa pemerintahan.kantor bpd desa sibung.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","1113","KETUA ADAT DAN KEPALA WILAYAH"
"honorer di uptd puskesmas dusun tengah sebagai administrasi poli.jasa kesehatan.uptd puskesmas dusun tengah.","86102","AKTIVITAS PUSKESMAS","4132","PETUGAS ENTRI DATA"
